FFQ	95	176	59	166	13330	32970	23937	31611	35106	33356	38578	43761	52217	51247	68697	74090	83590	103199	112975	138568	166700	171932	216915	297286	326453	406745	495466	650340	791692	1048584	1522560	2017727	2670416	3361266	4395627	6116435	8341106	14459689	29219995	42426671	0	0	0
FFQ	96	83	24	91	12826	31854	23159	30330	33817	32619	37892	42631	51403	50459	67182	72041	82487	102468	111205	136029	164903	169034	214889	293598	323901	403599	488970	645146	784106	1041325	1512109	2007526	2657114	3346768	4380874	6104860	8327836	14447695	29247200	42561185	0	0	0
FFQ	97	32	17	72	12722	31780	23488	31035	33896	33092	37812	43280	51891	50836	68072	73500	83018	103010	112741	136805	165207	170284	216420	294105	325177	405812	492366	645421	784416	1042515	1512438	2003805	2654285	3341212	4376996	6096750	8313033	14434750	29210294	42628853	0	0	0
FFQ	98	19	11	35	12379	31276	23292	30651	33265	32757	37860	42489	51155	50006	67133	72727	82485	101705	111935	135985	163643	169566	214771	291916	322525	401076	487281	637496	775572	1027784	1493137	1971759	2619675	3302846	4336730	6036121	8251467	14336238	29144494	43139976	0	0	0
FFQ	99	352	107	293	13885	34190	24291	32535	35173	33428	39106	43509	51963	50491	68174	72786	83269	102021	111817	135160	163959	168817	214279	292164	320793	399288	485723	635507	772078	1020547	1479086	1960184	2603430	3279429	4315774	6004723	8227681	14298396	29132644	43334185	0	1	0
FFQ	100	128	34	121	12988	32388	23636	31182	34229	32786	38134	43052	51007	50400	67461	72528	82257	101953	111774	136114	163053	168707	213467	291133	321867	399603	484705	633577	769693	1018216	1477906	1950863	2594648	3274398	4301243	5999676	8212677	14290568	29149978	43403088	0	0	0
FFQ	101	33	15	53	13665	34968	25874	33453	36913	35562	40517	46252	54880	54054	72135	77225	87324	107878	117860	143168	171698	176317	224022	304157	333585	400718	485610	635799	771008	1021350	1474512	1948472	2594505	3264629	4294998	5990191	8190056	14269857	29081622	43426303	0	0	0
FFQ	102	299	84	263	15321	36625	26452	35112	38586	35972	41813	46217	56010	54467	72406	77461	87528	108278	117053	142391	171220	176508	222913	302695	332889	398422	482912	633288	767105	1013931	1467747	1936593	2577358	3253288	4281971	5968642	8186845	14247022	29069806	43557744	1	0	0
FFQ	103	22	11	43	14023	35018	25990	33566	36926	35764	40853	46304	54858	53834	71898	77604	87449	107876	118052	143737	171646	176956	222556	303860	334001	397643	484011	635073	764746	1016397	1467229	1935847	2571895	3242118	4275563	5958867	8166658	14221988	29047514	43662842	0	0	0
FFQ	104	190	46	170	14395	35878	26141	34126	37655	35736	41651	45983	55043	53561	71485	76918	87130	107138	117481	142613	170770	175951	222096	301807	331694	397294	481607	629078	762574	1009601	1457463	1922763	2560697	3228989	4254810	5930476	8139803	14180482	29023418	43876525	0	0	0
FFQ	105	220	55	179	14660	36401	26098	34653	38188	36404	42036	46727	55578	54390	72798	77756	88132	108721	118809	144116	172037	176654	223593	302882	333344	398732	483012	632679	764582	1010475	1456697	1920874	2555705	3220051	4242835	5918150	8119902	14150081	28955756	44007276	0	0	0
FFQ	106	54	24	84	14671	36799	27073	35396	38240	36460	42490	47162	56582	55495	73402	78908	88830	109464	119667	144894	173379	178406	225413	305674	335838	400786	486498	635495	766882	1011655	1460399	1916709	2548427	3214861	4236077	5900392	8096258	14103246	28856008	44183140	0	0	0
FFQ	107	8	10	40	14501	36035	26818	34439	38069	36714	42446	47549	56096	54983	73063	78789	89131	109687	119266	144142	173334	179082	224651	305088	334749	400366	484608	631676	761189	1005651	1445506	1900117	2527609	3186424	4203936	5860011	8052087	14034826	28806721	44521821	0	0	0
FFQ	108	83	31	94	14961	37027	26840	35329	38723	36927	42283	47878	56624	55358	73449	78464	88779	109348	119507	143570	172431	178168	222973	303301	333033	396191	482503	625723	756638	996036	1437246	1884595	2509437	3167570	4181876	5829830	8025194	13997841	28785474	44749902	0	1	0
FFQ	109	67	16	59	14803	37872	27428	35748	38931	37639	42959	48527	57183	55945	74153	78970	90198	109996	120803	144619	173143	178502	223954	304544	333815	397015	481338	627238	753784	993245	1428308	1873309	2494602	3147838	4164885	5805581	7988978	13950322	28740422	44964499	0	0	0
FFQ	110	49	23	85	14398	36318	26554	34856	37875	36388	41887	47288	55802	54518	72406	77318	88416	108131	118244	143115	170484	176572	221622	300428	329044	392483	474558	619882	743153	980439	1413019	1852294	2469976	3121898	4131688	5764547	7955329	13906819	28742908	45280424	0	0	0
FFQ	111	166	36	139	15107	37819	27417	36122	39090	37541	43012	48145	57286	55520	74068	78535	89868	110265	120410	145288	173192	178610	225028	303125	333177	396420	478645	624028	749664	988061	1417127	1855194	2476008	3126045	4138762	5763721	7951586	13895031	28697141	45254839	0	0	0
FFQ	112	180	45	138	15112	37749	27275	35972	39323	37793	43328	48815	57472	56121	74237	78906	89858	109538	120487	145968	173436	179200	224623	305002	334944	396975	480862	625191	750682	989328	1418430	1854062	2473189	3122631	4132062	5764424	7944724	13886471	28670641	45296044	0	0	0
FFQ	113	207	66	148	15276	38176	27419	36067	39362	37816	43461	48677	57359	55583	74356	79477	90351	109711	120725	146008	173417	179260	224795	304483	333403	395302	479291	623230	749624	983823	1412692	1843719	2455758	3098991	4108877	5729919	7903529	13827156	28622758	45570966	0	0	0
FFQ	114	33	13	77	15238	37947	27369	35901	39408	37430	43121	48477	57161	55793	74226	79279	89543	109538	119881	144285	172815	179050	224308	302678	332642	393552	477192	620845	745692	978940	1404948	1832005	2442161	3084785	4089220	5700444	7879833	13793464	28593945	45777998	1	0	0
FFQ	115	759	162	475	17708	42057	29396	39325	42611	39340	45696	49756	59239	57636	75767	80845	91165	111002	121339	146413	174687	180293	225816	304682	332919	396473	477611	621859	745675	976241	1401099	1825374	2434893	3068983	4070478	5675214	7843200	13736233	28532826	45965991	0	0	0
FFQ	116	452	107	318	17648	41727	29494	39426	42812	40022	46269	50684	60473	58191	77014	81740	92493	112872	123450	147960	176087	181693	227922	307906	336847	401047	482165	626713	750146	984666	1405942	1828108	2432897	3068820	4072718	5665353	7833397	13712013	28454334	46029312	0	0	0
FFQ	117	463	117	343	18126	42848	30002	40242	43341	40919	47014	51418	61035	58818	78475	83385	93479	114100	124809	150048	177318	183035	229467	310622	339624	401230	485569	628774	750302	984653	1405545	1823457	2426494	3058174	4060556	5644451	7800864	13655914	28370440	46225767	0	0	0
FFQ	118	93	41	115	16741	41786	30149	39498	42590	40361	45975	51937	60972	59784	78005	83374	94111	114667	125890	150212	179657	184504	232177	311251	340155	402483	485049	628614	752996	983388	1399535	1814651	2412693	3044528	4036353	5615870	7766327	13596767	28289907	46488032	0	0	0
FFQ	119	1961	272	584	18391	44036	31274	41250	44302	41935	47556	52319	61910	59989	79055	83888	94975	115288	126307	150868	179079	184678	231583	311172	340369	401637	483944	626763	748645	977797	1392973	1800844	2399677	3022137	4017026	5587873	7738733	13538110	28246160	46715878	0	0	0
FFQ	120	137	56	148	17366	42804	30412	40121	43271	41190	47328	52358	61137	59835	78580	83350	95082	114658	125704	150852	178833	184566	231927	310623	338894	401531	485107	625941	747429	975484	1389601	1797036	2395026	3019223	4012694	5583155	7731128	13542552	28276694	46729405	0	0	0
FFQ	121	28	36	86	17088	42042	30483	39579	43155	40842	46582	52145	61386	59990	78866	83980	94697	115042	126204	150672	178996	184733	232388	310942	340004	401284	484175	627005	744861	973557	1385090	1788088	2388080	3010764	4003846	5565328	7721498	13523984	28258485	46835227	0	0	0
FFQ	122	54350	140	365	18842	45051	31563	41838	45346	42691	48849	53458	62982	60865	80467	85177	96064	116884	126681	151910	179862	186730	232974	312663	341123	403575	486680	628333	747422	975244	1385753	1787731	2387394	3001328	3994691	5553184	7701199	13495494	28187512	46888822	0	1	0
FFQ	123	372	100	285	19045	45736	32353	42465	45852	43092	49228	53895	63957	61580	81370	86360	97756	117630	128233	154739	182222	188682	235419	315146	344236	405530	490136	632161	751318	980082	1389111	1790794	2384580	2997894	3992845	5535333	7679248	13459944	28127107	47035402	0	0	0
FFQ	124	227	77	234	19024	45569	32475	42421	46045	43317	49417	54649	63998	62203	81593	86782	97503	118075	129281	153850	183594	188783	235828	316439	344701	406179	489814	633033	750918	981584	1391834	1789383	2383876	2996887	3987890	5528787	7676230	13451585	28112029	47065124	0	0	0
FFQ	125	199	64	213	18800	45780	31938	42395	45886	42816	49351	54211	63955	61871	81573	86617	97934	118067	128726	154945	182219	188066	235278	316844	345343	408660	489688	632025	752582	981841	1390481	1785235	2380007	2992681	3976009	5517881	7657476	13418064	28081667	47183850	0	0	0
FFQ	126	235	66	221	19564	47508	32603	43871	47128	44488	50764	55517	65902	63283	83524	88628	99825	120411	131226	156253	185284	191788	238995	321731	348884	413123	495919	637236	757076	986954	1398494	1793285	2387320	2998539	3980302	5524849	7659196	13420626	28077110	47073508	2	0	0
FFQ	127	137	42	158	19542	47408	33677	44486	47667	44973	51328	56371	66537	63972	84521	89471	99775	121615	132585	157848	187351	192441	240481	323406	349943	413373	497432	640469	759148	987637	1398247	1791947	2384256	2988707	3971367	5508047	7641412	13377761	27977464	47248236	0	0	0
FFQ	128	319	117	305	21205	50585	35594	47078	49953	46686	53553	57807	68912	65489	86812	91291	102516	123796	134149	160946	189519	195703	243258	325934	353618	417053	500625	644618	762227	988690	1395376	1787309	2373195	2975410	3956716	5479821	7600962	13299269	27842267	47512553	1	1	0
FFQ	129	125	65	177	20308	50361	35241	46460	50189	46842	53060	58147	68564	65755	86167	92030	102949	123744	135036	161090	189309	196448	243244	327320	354269	415826	499256	642626	761513	989211	1394123	1778977	2366732	2968522	3943133	5458840	7574135	13258146	27785365	47697933	0	0	0
FFQ	130	544	114	330	21235	50787	35495	47034	50321	46891	53737	58363	68935	65919	86409	91526	102158	123620	134908	160188	189931	194769	242517	324658	353038	414490	498416	640016	756023	981423	1380992	1762612	2349493	2946193	3919356	5432419	7544311	13224323	27766575	47921169	0	0	0
FFQ	131	166	94	228	21452	51897	35989	48084	51616	47707	54387	59788	69992	67360	89132	93197	104409	125721	136892	162926	192700	199010	246381	328795	356620	419499	500696	643294	762492	985414	1386425	1764130	2345177	2935207	3907146	5402699	7503703	13145704	27666465	48128644	0	0	0
FFQ	132	111	70	201	21870	52795	36713	49068	52640	49104	55538	60420	71573	68853	90010	94994	106393	128051	139307	165881	195313	201127	249794	334417	362210	424700	509312	651986	768491	994179	1394340	1774009	2357121	2950048	3916137	5406479	7508175	13142738	27613185	48043884	0	1	0
FFQ	133	165	64	228	23299	55841	38524	51328	55485	51090	58062	62841	74212	70497	93551	98183	109130	131806	143219	171132	200292	205793	255163	340195	369049	434182	515508	660375	779353	1007799	1408291	1786536	2365721	2952244	3916501	5399972	7493353	13096542	27502518	48063194	0	0	0
FFQ	134	841	221	564	24553	57806	39125	53267	56333	52009	59733	63544	75207	71283	93933	98201	109923	131995	144207	170744	200022	205564	255311	340101	367667	431964	514608	658798	778914	1006937	1405675	1778363	2355695	2937890	3906897	5381047	7463105	13056150	27456550	48236490	0	1	0
FFQ	135	209	86	261	24774	58063	39173	53071	56503	52513	59528	64256	75449	72206	94515	100329	111002	132971	144262	171496	202288	207045	258015	342950	371834	434071	519464	661564	780508	1007330	1403825	1774324	2352376	2932364	3892849	5357239	7438972	13005232	27377967	48410354	0	0	0
FFQ	136	164	76	282	24736	57519	39396	53476	56564	52408	59305	64225	76372	72549	94604	99247	110666	133244	144855	171811	202021	207152	257380	343920	371560	434150	517967	661633	782140	1004756	1399960	1768354	2342071	2919501	3873472	5331342	7412708	12961827	27308019	48629806	0	0	0
FFQ	137	201	74	255	25432	60235	40692	55291	58614	54326	61658	66115	78222	73950	97005	101766	113670	136872	147679	175012	205665	211490	261594	349795	376680	440723	524689	669196	788899	1015525	1413288	1781554	2355032	2926381	3882246	5333559	7401828	12933412	27236872	48585741	0	0	0
FFQ	138	160	65	272	26249	61673	41924	56979	60028	55694	63036	67795	79990	75591	99097	103605	115155	139012	149717	178222	208319	213931	264881	353160	379371	444760	529895	675406	793589	1022771	1419048	1783827	2351273	2922607	3878477	5323936	7378990	12888879	27149992	48683862	0	0	0
FFQ	139	237	113	346	27461	64109	42138	58822	61873	56817	64654	68576	81650	76847	100172	105013	116503	140570	151256	179748	210063	215776	266015	353857	382455	445242	531298	676167	794647	1019545	1414636	1776573	2345792	2908513	3860747	5291486	7345661	12834120	27052054	48919685	1	0	0
FFQ	140	481	112	394	27517	64707	42706	58802	61367	57038	64434	69048	81591	77116	100794	105695	117027	140312	151354	180474	210526	216086	266415	354121	381556	444452	529213	674158	791296	1015669	1405866	1767299	2332457	2893122	3840194	5264907	7303928	12772060	26979837	49197107	0	0	0
FFQ	141	144568	114	347	27966	64877	43291	59705	62814	57214	65138	68997	82139	76518	101244	106343	116919	140556	152218	180145	210994	215673	266456	355299	382594	446519	529769	674712	789948	1012766	1398440	1755829	2315222	2871228	3813118	5222638	7259543	12694392	26874342	49400643	0	0	0
FFQ	142	292	136	343	28419	66641	43634	60379	64215	58275	65951	70667	83428	78597	103163	107393	118028	143185	154156	182695	213462	219332	269458	358096	385623	450559	534677	677024	794740	1019611	1405549	1758424	2317811	2875684	3813675	5221014	7256843	12675393	26861382	49503284	0	0	0
FFQ	143	349	111	318	29186	67869	44407	61973	64864	59376	67459	71153	85104	79187	103838	108534	119516	144198	155546	184626	216086	220748	271818	360768	387845	453228	537721	681184	798044	1022957	1409465	1760660	2319791	2867715	3803862	5200528	7223185	12622429	26773518	49662071	0	1	0
FFQ	144	166	102	314	29348	68568	44944	62887	66360	60190	68393	72596	85507	81377	105350	109655	121863	146328	156614	185808	216778	222889	273822	363278	392611	456522	541494	684965	804273	1031388	1413986	1766592	2322910	2870376	3806210	5196079	7216590	12604137	26715237	49674731	0	0	0
FFQ	145	458	136	392	30479	70082	45532	64161	67315	60372	68872	73600	86949	80485	106075	111041	122024	146695	157604	186007	217575	222580	274427	364154	391837	455532	540729	686584	804253	1025264	1410222	1759253	2314670	2857407	3791369	5171933	7185874	12554841	26672977	49861477	0	1	0
FFQ	146	977	229	631	32042	72678	46802	66084	69330	62414	71154	74957	88745	82136	108615	113364	122906	148870	159324	188373	220271	224594	277508	366799	394559	459166	543356	687343	804191	1028638	1406906	1751858	2302564	2839381	3765613	5133696	7141776	12478541	26591166	50113681	0	0	0
FFQ	147	242	100	385	31889	72568	47252	66851	69448	63049	71509	75691	89357	83329	109610	114137	124626	150845	160965	190750	222432	227638	279536	370390	397259	460763	547067	693517	808469	1029955	1413561	1758428	2307842	2850952	3779331	5156394	7166593	12527704	26721200	49799604	0	0	0
FFQ	148	496	108	475	33774	77021	49628	69720	72696	65462	74704	78262	93275	86406	113048	117285	128656	154972	165897	196510	228454	232156	284965	377603	406776	468964	557939	703853	820524	1044460	1433254	1777644	2334794	2873155	3802095	5178730	7189948	12564730	26738477	49444322	0	0	0
FFQ	149	510	126	426	33737	77212	49444	70130	72229	65526	75111	78371	93106	86302	113406	118082	128648	154957	165737	195850	228964	233402	285988	377589	405828	469908	557230	704162	821537	1045869	1432650	1774674	2325053	2862528	3792918	5161300	7169646	12525075	26692569	49595438	0	0	0
FFQ	150	354	109	414	33820	77797	49422	70494	73757	66679	75578	78809	94034	86864	114722	118092	130113	156144	167447	197797	229233	234180	287893	380563	408726	472678	560551	705963	825770	1050233	1432585	1774311	2327939	2863674	3786828	5156662	7154720	12499911	26612896	49683475	1	0	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	145092	193	0	3233	11832	8671	11205	10958	12662	11651	14422	15363	17979	19088	23978	25492	30772	36239	42198	44979	54734	64880	74760	99838	108864	122388	160256	200568	222029	288620	366931	484786	615194	918088	1547537	2789227	8364493	96763179	6308859	0	0	0
LFQ	2	23	33	3	5652	26254	19583	23273	23144	24788	24959	27874	30488	33679	37127	42621	45745	52827	61402	68541	72501	85689	99911	111842	143051	154641	170466	217131	267332	291210	370492	460143	596329	744430	1082972	1798121	3168711	9237861	94781213	5639176	0	0	0
LFQ	3	19	67	3	4754	21296	16147	19388	19363	20609	21415	24090	26547	29248	32566	38130	41557	47691	55906	63406	67876	79304	93443	105758	134037	148085	162673	208949	255643	280768	358776	447875	578588	723199	1053353	1745297	3069717	8956214	95179032	5910449	0	0	0
LFQ	4	254	118	4	4346	19467	15045	17992	17821	18786	19598	22419	24433	26992	30193	35164	39012	43891	52559	59407	64154	75166	88859	100914	127754	142527	156524	200757	246544	272599	346760	434323	561429	706224	1028812	1705826	2999499	8741519	95551740	6041807	0	0	0
LFQ	5	197	96	0	4694	20219	15481	18877	18544	20012	20588	22933	25128	27591	31688	36338	40089	45652	54522	60933	65904	77738	92009	103701	131726	146173	160488	207055	253675	280431	356497	446833	576341	724759	1052131	1749418	3073771	8945313	95270699	5862994	0	0	0
LFQ	6	3	20	2	4064	19714	14903	17723	18018	19149	20464	22396	24882	27480	31415	36504	40487	45862	54395	61493	66442	77824	92571	104273	132408	146679	160768	206883	254788	280940	357247	449228	578117	725224	1058554	1755682	3087753	9003106	95288973	5754804	0	0	0
LFQ	7	3	30	0	3890	18789	14415	17237	17160	18542	19742	22227	24398	27010	30523	35792	39047	44868	53666	59920	65190	76340	90480	102523	131327	145599	159284	205148	251750	278033	354912	444086	574614	723581	1051798	1744680	3069686	8949145	95392317	5783486	0	0	0
LFQ	8	2	37	1	4094	19521	15148	18016	18110	19693	20501	22818	25531	28012	31906	37081	40655	46081	55249	62095	67054	78872	92677	104897	133886	149072	162793	208338	255099	282017	357814	448589	578824	726342	1057262	1748711	3066844	8897425	95318232	5841939	0	0	0
LFQ	9	7	37	1	4173	20209	15190	18547	18349	20177	20841	23451	25806	28274	32368	36994	41422	46921	55486	62720	67418	79248	93417	105488	133718	148550	163046	209680	256142	282129	359229	451288	579944	727675	1058819	1748231	3060468	8865900	95331348	5848527	0	0	0
LFQ	10	23	53	2	4376	20503	15709	18384	18698	20001	20912	23698	25976	28665	32475	37481	41436	47077	55680	63776	68565	79762	95172	107701	136596	151047	165390	212535	260092	287181	363634	457490	588263	738676	1070402	1768720	3091954	8929638	95164834	5828661	0	0	0
LFQ	11	114	65	3	4780	21554	16111	19436	19791	21114	21603	24152	26786	29394	33216	38375	42801	48438	57691	64266	69385	81174	96363	109264	138723	152857	168167	216291	263708	291337	368977	462174	592912	746041	1080868	1783036	3112320	8981947	95068415	5767589	0	0	0
LFQ	12	7	47	1	4255	20255	15755	18553	18581	20161	21322	23907	26573	29117	33013	38345	42528	48238	57644	64335	69596	81610	96318	109425	137579	153148	168870	215629	263632	291241	369887	462668	593841	744161	1082743	1780338	3115304	8990146	95082013	5750452	0	0	0
LFQ	13	4	25	1	4438	21374	15874	19083	19219	20743	21653	24204	27094	29459	33840	39013	43474	49073	58574	65505	71318	82530	98609	110649	140755	155710	170352	217763	266324	293746	372406	467342	598710	752534	1088583	1793482	3127053	9004737	94993284	5742701	0	0	0
LFQ	14	36	51	4	4746	21368	16405	19537	19708	21132	21855	24680	27061	29861	33679	39204	42813	48980	58182	65339	70475	82454	97995	110362	140271	155284	169868	218564	266391	294309	372296	465930	597188	751694	1087432	1790262	3121085	8987669	95027319	5739749	0	0	0
LFQ	15	7	55	3	4557	21313	16093	19229	19409	21009	21822	24576	27154	29772	34112	39296	43272	49108	57958	65472	70893	82604	98190	111143	141402	155529	171366	218775	266722	294908	373601	468191	600008	751998	1089276	1796341	3130058	8993534	95003606	5728876	0	0	0
LFQ	16	15	42	2	4340	20737	15823	18858	18911	20498	21859	24371	27144	30060	33836	38966	43305	49064	58584	65406	70845	82590	97855	111011	141207	156914	170372	219907	267689	296654	373555	468537	599807	754310	1090524	1794598	3124883	8988105	95010136	5729918	0	0	0
LFQ	17	30	46	5	4697	21699	16420	19885	19815	21576	21883	25096	27424	30211	34481	39850	44392	49402	59584	66649	71615	83222	99769	112571	141777	157075	171558	220515	269643	295788	376118	470145	601009	756695	1094612	1799327	3127200	8985005	94981565	5722884	0	0	0
LFQ	18	101	72	0	4702	21584	16149	19473	19927	21519	22330	24851	27394	30292	34233	39492	44033	49562	58819	66529	71316	83528	99434	112777	141863	157370	172374	220364	269160	297201	376264	471596	600936	755953	1095183	1799593	3128252	8981811	94983457	5721744	0	0	0
LFQ	19	35	80	5	4712	22034	16645	20023	20221	21910	22198	24947	27388	30411	34121	39992	44007	50023	59775	66734	71797	83660	99398	112354	141759	157105	172596	220830	268219	297009	375507	471181	602021	757140	1094037	1801350	3124079	8971405	94995456	5719074	0	0	0
LFQ	20	44	60	4	4421	20714	15833	18977	19181	20529	21414	24187	26926	29567	33649	38912	43424	48490	58460	65437	70957	83007	98654	110974	140625	156476	172238	218875	267084	296561	373951	468539	599124	753646	1089519	1791748	3119224	8950017	95057437	5732353	0	0	0
LFQ	21	43	80	1	4855	22325	17100	20281	20576	21957	22999	25569	28350	31619	34865	41001	45244	51307	60831	68300	73203	86167	102236	114567	143904	160872	175668	223712	272885	301655	382445	478648	611101	765766	1105876	1813049	3142254	8994729	94889228	5685970	0	0	0
LFQ	22	97	82	0	4885	21807	16561	19789	19831	21577	22171	25086	27380	30261	34237	39171	44227	50120	59593	66717	72063	84247	99974	113256	142444	158347	173302	221651	270390	298384	376894	471615	603404	758358	1094859	1801449	3124511	8959491	95001500	5711507	0	0	0
LFQ	23	89	92	3	4583	21515	16350	19634	19688	21168	22223	25026	27742	30321	34784	39840	44469	49783	59513	67094	71985	84132	100468	113275	143320	159465	173412	221985	271396	300161	378362	474594	605157	761348	1099674	1800205	3124436	8961515	94997109	5695322	0	0	0
LFQ	24	9	34	0	4354	21057	15937	19046	19494	21103	21990	24584	27681	30164	34253	39991	44306	49911	59776	66884	73035	84454	100635	113047	143400	159347	173759	222203	271277	300075	378718	474534	605669	761148	1099999	1807309	3133860	8975339	94987651	5675205	0	0	0
LFQ	25	232	130	2	5163	22558	17363	20704	20750	22545	22649	25585	28535	31118	35346	40854	45393	50936	60866	68259	73857	85274	101893	114046	144409	161001	175438	225219	274823	303065	381351	478976	608659	766412	1106211	1813051	3137023	8966372	94928770	5676400	0	0	0
LFQ	26	45	72	4	4560	20720	16085	19214	19250	20783	21945	24533	26964	29706	33926	39175	43342	49450	59175	66192	71194	83539	99520	112279	141979	157651	172802	221355	269606	298458	376364	471981	604275	758619	1096442	1802541	3125746	8974700	95079309	5627737	0	0	0
LFQ	27	95	108	1	5123	22764	17074	20893	20903	22603	23115	25830	28450	31321	35558	41043	45304	50911	60787	68286	73302	86182	102135	115124	145150	161257	175991	225364	275578	303334	382493	480307	611711	770697	1109038	1817338	3148645	9021126	94928700	5587597	0	0	0
LFQ	28	23	50	1	4539	20496	15837	19138	18979	20652	22136	24432	27401	29973	34571	39731	43947	49932	59464	67057	72577	84680	101030	113114	142869	159647	174075	223305	272259	300415	381682	476892	608296	765648	1103014	1814596	3138724	8996010	95012400	5601646	0	0	0
LFQ	29	47	71	3	4821	21867	16745	19802	20242	21647	22713	25099	28079	30866	34873	40472	45190	50716	60546	68466	73268	86210	102038	114907	144421	161743	176026	225559	274878	305370	383298	480236	611354	768305	1109175	1820457	3147384	9009629	94946780	5587935	0	0	0
LFQ	30	224	155	3	5947	24120	18795	22235	22212	23398	23841	27281	29540	32294	36460	41983	46045	52173	62281	69852	75522	87546	104225	117936	147690	164238	178763	229274	278679	308688	389159	485692	617762	777266	1117575	1831374	3164554	9040226	94825410	5560820	0	0	0
LFQ	31	0	45	2	4460	21454	16531	19581	19918	21466	22848	25299	28456	31303	35535	41146	46120	51649	61997	68961	74656	87475	104146	116519	147323	164581	178871	230703	278357	308231	389542	486559	618757	778310	1117812	1834167	3166903	9031887	94845983	5563685	0	0	0
LFQ	32	66	74	3	4797	22278	16550	20115	20116	21593	22924	25845	28291	31335	35771	41381	45886	51344	61323	69076	75038	87147	104388	116134	147324	163649	178456	228582	278828	307670	387103	485493	618985	776627	1117289	1831754	3160426	9027569	94862241	5567767	0	0	0
LFQ	33	71886	135	2	5191	22939	17615	21110	21176	22707	23682	26434	29415	31879	36463	41847	46559	52195	62617	70090	75843	88177	104835	118139	148342	165370	180650	230788	279900	309983	390931	487749	620041	781461	1123245	1838303	3166271	9038407	94748793	5540068	0	0	0
LFQ	34	101	86	2	4889	22403	17026	20337	20808	21997	23288	26161	28795	32040	36201	41606	46419	52466	62912	70165	75762	87883	104832	117798	148452	165283	180669	231187	280239	311043	391636	489923	621234	781733	1127309	1840710	3172412	9049802	94795917	5539712	0	0	0
LFQ	35	221	125	1	5261	23742	18113	21473	21728	23314	24043	26702	30074	32542	37446	42542	47061	53501	63393	71226	76732	88930	106387	119440	150511	167709	182683	233353	282536	312561	393493	493338	626292	784384	1132106	1848159	3180532	9051967	94736039	5531578	0	0	0
LFQ	36	34	66	5	4643	21737	16576	19884	20140	21808	23149	25604	28736	31466	36064	41420	45922	51956	62579	69740	75781	88055	104261	117725	148019	165226	179572	228987	279315	309989	389607	487975	621198	780479	1124353	1837765	3167494	9030766	94843111	5540031	0	0	0
LFQ	37	30	57	2	4954	23023	17642	21176	21042	22568	23582	26681	29237	32633	37058	42231	47545	53048	63673	71158	77314	90058	106812	120669	150735	167275	182576	233276	282871	314130	395989	494692	627016	787128	1132621	1849941	3181979	9050621	94733533	5524662	0	0	0
LFQ	38	6	72	4	4606	22746	17157	20771	21066	22492	23882	26279	29658	32401	37088	42727	47278	53498	64262	71334	77605	90087	106656	120250	151316	167765	183743	234717	284804	315366	396767	495240	628521	790610	1136798	1854686	3187529	9065506	94709294	5506651	0	0	0
LFQ	39	139	92	1	4887	23167	17768	21288	21557	22994	24328	27163	30155	32963	37255	43079	47889	54186	64942	72427	78592	91385	108354	122262	152149	169933	184250	236473	286496	317001	399222	498931	631722	794115	1141396	1859403	3191724	9063346	94660442	5507762	0	0	0
LFQ	40	106	117	1	5045	23236	18094	21339	21548	22847	24326	26979	30156	33315	37929	43748	48692	55051	64865	72849	78525	91773	109462	122499	154056	170395	185724	237358	287883	318700	400005	501430	633693	797603	1144093	1866691	3202563	9070794	94620927	5496821	0	0	0
LFQ	41	124	114	1	5037	23063	17812	21223	21376	23064	24386	27359	30202	33199	38085	43512	48501	54589	65264	73279	78776	92167	109185	122367	153954	170255	186269	237902	288148	318239	399902	500291	633706	796738	1143945	1861580	3192010	9043757	94652840	5509017	0	0	0
LFQ	42	135	117	2	4948	24012	18046	21764	21984	23797	25220	27478	30593	33942	38613	44365	49335	55181	66199	73320	79672	92860	109751	122648	154553	171523	187227	239281	288940	319695	401593	502231	637175	798948	1146347	1867261	3205998	9068922	94607142	5480420	0	0	0
LFQ	43	30	64	1	5182	24270	18413	22379	22712	24044	25576	28651	31177	34178	39283	44682	50341	56450	67457	75021	80769	94344	111540	125387	156929	175115	189214	242209	292507	323181	407069	508599	642725	805361	1157708	1881890	3219956	9092486	94501107	5463231	0	0	0
LFQ	44	61	97	1	5067	24636	18806	22048	22399	24296	25375	28393	31151	33844	39238	44740	49702	55870	67002	74815	80346	93519	111029	124735	156010	173363	189209	240898	291722	322376	405159	506621	641052	805436	1152123	1876460	3210342	9074571	94545752	5472974	0	0	0
LFQ	45	18	71	2	5065	23901	18274	22094	22555	23986	25382	28331	31641	34470	39662	45372	50711	56387	67542	75131	81697	94709	112095	126006	157949	176069	191260	244111	294700	326104	408799	510417	645651	809898	1161668	1888436	3222373	9086736	94473106	5458859	0	0	0
LFQ	46	260	154	3	5286	25547	19227	23004	22938	24848	26047	29034	31828	34512	40073	45618	50649	56499	67765	75482	81063	95397	112626	125715	157685	175524	191426	244184	294201	325298	408873	511159	644343	810667	1160505	1887769	3221388	9090253	94468401	5455987	0	0	0
